case,userId,behavior,url,ip,userAgent,createTime,requestTime
case00001,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 01:56:55.497,2024-06-17 01:57:00.425000
case00017,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=4be31e5df7bb2d98214c67d0d736ae61&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:05.539,2024-06-17 02:20:07.836000
case00017,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=4be31e5df7bb2d98214c67d0d736ae61&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:08.634,2024-06-17 02:20:15.469000
case00017,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=4be31e5df7bb2d98214c67d0d736ae61&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:10.686,2024-06-17 02:20:17.919000
case00017,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=4be31e5df7bb2d98214c67d0d736ae61&retid=0.5894936332604466,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:13.319,2024-06-17 02:20:20.593000
case00018,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:14.541,2024-06-17 02:20:24.817000
case00018,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=339ce92ba8b70869ec4d702acb3ce28e&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:14.637,2024-06-17 02:20:25.977000
case00018,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=94f54d7a7cf95b5db779635c9029e889&act=main&retid=1014233835,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:14.951,2024-06-17 02:20:25.999000
case00018,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=94f54d7a7cf95b5db779635c9029e889&act=msgnum&autocheck=0&retid=0.3508559060670634,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:15.599,2024-06-17 02:20:26.008000
case00018,步卓伦,已发送,http://192.168.3.111:6080/main.php?psid=94f54d7a7cf95b5db779635c9029e889&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:15.615,2024-06-17 02:20:26.015000
case00018,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=94f54d7a7cf95b5db779635c9029e889&act=msgnum&autocheck=0&retid=0.29557011884115214,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:16.617,2024-06-17 02:20:26.028000
case00018,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=94f54d7a7cf95b5db779635c9029e889&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:16.760,2024-06-17 02:20:26.034000
case00018,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=94f54d7a7cf95b5db779635c9029e889&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:18.559,2024-06-17 02:20:30.278000
case00018,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=94f54d7a7cf95b5db779635c9029e889&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:20.079,2024-06-17 02:20:33.002000
case00018,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=94f54d7a7cf95b5db779635c9029e889&retid=0.6521176062314312,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:21.462,2024-06-17 02:20:36.725000
case00019,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:22.449,2024-06-17 02:20:40.518000
case00019,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=a2f8e6b829ff9cd98ad44480a16ecfd4&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:22.654,2024-06-17 02:20:41.866000
case00019,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=main&retid=1134193707,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:22.922,2024-06-17 02:20:41.894000
case00019,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=msgnum&autocheck=0&retid=0.6728383360458466,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:23.923,2024-06-17 02:20:41.902000
case00019,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:23.923,2024-06-17 02:20:41.909000
case00019,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=msgnum&autocheck=0&retid=0.364067649616478,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:24.847,2024-06-17 02:20:41.921000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:24.847,2024-06-17 02:20:41.929000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=showbody&folder=INBOX&msgid=1&retid=0.6449411551107475&_=1718590825169,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:24.912,2024-06-17 02:20:41.943000
case00019,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:26.899,2024-06-17 02:20:41.954000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:27.041,2024-06-17 02:20:41.976000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=showbody&folder=INBOX&msgid=1&retid=0.044312250322939506&_=1718590825170,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:27.090,2024-06-17 02:20:41.996000
case00019,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:28.093,2024-06-17 02:20:42.012000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:28.924,2024-06-17 02:20:42.028000
case00019,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=8cc11b64609655465576261eb84c766a&act=showbody&folder=INBOX&msgid=1&retid=0.8562724709942535&_=1718590825171,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:28.973,2024-06-17 02:20:42.040000
case00019,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=8cc11b64609655465576261eb84c766a&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:29.992,2024-06-17 02:20:42.047000
case00019,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=8cc11b64609655465576261eb84c766a&retid=0.7190185579040992,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:30.761,2024-06-17 02:20:42.067000
case00020,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:32.464,2024-06-17 02:20:46.202000
case00020,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=58d531a5be1a507dd13b59c393557615&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:32.544,2024-06-17 02:20:47.633000
case00020,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=main&retid=1886413612,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:32.816,2024-06-17 02:20:47.655000
case00020,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=msgnum&autocheck=0&retid=0.7330686774166391,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:33.834,2024-06-17 02:20:47.667000
case00020,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:34.413,2024-06-17 02:20:47.676000
case00020,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=msgnum&autocheck=0&retid=0.36379770508445886,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:35.144,2024-06-17 02:20:47.695000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:35.160,2024-06-17 02:20:47.707000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=showbody&folder=INBOX&msgid=1&retid=0.8286641690598993&_=1718590835072,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:35.225,2024-06-17 02:20:49.271000
case00020,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:36.228,2024-06-17 02:20:49.282000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:36.824,2024-06-17 02:20:49.300000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=showbody&folder=INBOX&msgid=1&retid=0.9163205405629072&_=1718590835073,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:36.873,2024-06-17 02:20:49.314000
case00020,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:37.874,2024-06-17 02:20:49.321000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:38.266,2024-06-17 02:20:49.343000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=showbody&folder=INBOX&msgid=1&retid=0.9618560910892151&_=1718590835074,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:38.332,2024-06-17 02:20:49.357000
case00020,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:39.333,2024-06-17 02:20:49.364000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:39.945,2024-06-17 02:20:49.377000
case00020,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&act=showbody&folder=INBOX&msgid=1&retid=0.351445234409989&_=1718590835075,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:39.993,2024-06-17 02:20:49.390000
case00020,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=2a43f1c59df1555f5f105e4860d9d1bb&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:40.998,2024-06-17 02:20:49.401000
case00020,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=2a43f1c59df1555f5f105e4860d9d1bb&retid=0.8198413817109029,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:41.998,2024-06-17 02:20:49.421000
case00021,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:58.534,2024-06-17 02:21:03.694000
case00021,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=4ce856fbb498d0ce22dcea842176ca33&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:58.614,2024-06-17 02:21:04.856000
case00021,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=fba162768dd96cc5d40dccff87ef3b30&act=main&retid=1338425507,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:58.867,2024-06-17 02:21:04.873000
case00021,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=fba162768dd96cc5d40dccff87ef3b30&act=msgnum&autocheck=0&retid=0.6884707696004579,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:20:59.882,2024-06-17 02:21:04.880000
case00021,步卓伦,已发送,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:00.587,2024-06-17 02:21:04.888000
case00021,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=fba162768dd96cc5d40dccff87ef3b30&act=msgnum&autocheck=0&retid=0.94602331194941,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:01.605,2024-06-17 02:21:04.903000
case00021,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:02.418,2024-06-17 02:21:04.910000
case00021,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:04.150,2024-06-17 02:21:08.158000
case00021,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:05.589,2024-06-17 02:21:10.827000
case00021,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:07.595,2024-06-17 02:21:15.345000
case00021,步卓伦,地址薄,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=addressbook&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:12.160,2024-06-17 02:21:17.945000
case00021,步卓伦,星标邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:14.304,2024-06-17 02:21:17.968000
case00021,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=fba162768dd96cc5d40dccff87ef3b30&act=msgnum&autocheck=0&retid=0.9369257944742313,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:15.320,2024-06-17 02:21:17.988000
case00021,步卓伦,打开邮件转发,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=forward,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:25.294,2024-06-17 02:21:28.001000
case00021,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=fba162768dd96cc5d40dccff87ef3b30&retid=0.9047103479812476,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:26.327,2024-06-17 02:21:33.028000
case00021,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=fba162768dd96cc5d40dccff87ef3b30&where=to&type=qa&retid=0.3421729556855322,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:27.516,2024-06-17 02:21:34.236000
case00021,步卓伦,获取验证码,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=captcha,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:32.794,2024-06-17 02:21:39.253000
case00021,步卓伦,发邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=send,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:33.796,2024-06-17 02:21:39.277000
case00021,步卓伦,打开写邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:40.605,2024-06-17 02:21:44.294000
case00021,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=fba162768dd96cc5d40dccff87ef3b30&retid=0.9728065041929088,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:41.655,2024-06-17 02:21:44.316000
case00021,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=fba162768dd96cc5d40dccff87ef3b30&where=to&type=qa&retid=0.8712741800856849,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:43.799,2024-06-17 02:21:49.329000
case00021,步卓伦,获取验证码,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=captcha,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:57.711,2024-06-17 02:22:04.350000
case00021,步卓伦,发邮件,http://192.168.3.111:6080/main.php?psid=fba162768dd96cc5d40dccff87ef3b30&pact=newmsg&popt=send,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:21:57.726,2024-06-17 02:22:04.374000
case00021,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=fba162768dd96cc5d40dccff87ef3b30&retid=0.4661172297128934,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:03.955,2024-06-17 02:22:09.399000
case00022,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:42.955,2024-06-17 02:22:48.157000
case00022,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=4f70cee97309a64f1db4447655b45ee4&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:43.051,2024-06-17 02:22:49.415000
case00022,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=0ba3e6c536458c1b7af070aaa0f09274&act=main&retid=234467903,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:43.367,2024-06-17 02:22:49.439000
case00022,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=0ba3e6c536458c1b7af070aaa0f09274&act=msgnum&autocheck=0&retid=0.0030341566148626153,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:44.385,2024-06-17 02:22:49.448000
case00022,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=0ba3e6c536458c1b7af070aaa0f09274&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:45.151,2024-06-17 02:22:49.456000
case00022,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=0ba3e6c536458c1b7af070aaa0f09274&act=msgnum&autocheck=0&retid=0.7910438064519326,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:46.152,2024-06-17 02:22:49.470000
case00022,步卓伦,打开写邮件,http://192.168.3.111:6080/main.php?psid=0ba3e6c536458c1b7af070aaa0f09274&pact=newmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:50.093,2024-06-17 02:22:54.483000
case00022,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=0ba3e6c536458c1b7af070aaa0f09274&retid=0.18237597326067712,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:51.109,2024-06-17 02:22:54.508000
case00022,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=0ba3e6c536458c1b7af070aaa0f09274&where=to&type=qa&retid=0.10149830989348751,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:22:52.267,2024-06-17 02:22:55.841000
case00022,步卓伦,获取验证码,http://192.168.3.111:6080/main.php?psid=0ba3e6c536458c1b7af070aaa0f09274&pact=newmsg&popt=captcha,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 02:23:10.976,2024-06-17 02:23:15.863000
