case,userId,behavior,url,ip,userAgent,createTime,requestTime
case00001,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-17 01:56:55.497,2024-06-17 01:57:00.425000
case00126,步卓伦,已删除,http://192.168.3.111:6080/main.php?psid=2c9e6f037ffcfbc5bc087b2f7957d9e3&pact=msglist&popt=spam,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:23.583,2024-06-18 02:30:30.231000
case00126,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=2c9e6f037ffcfbc5bc087b2f7957d9e3&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:26.481,2024-06-18 02:30:35.253000
case00126,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2c9e6f037ffcfbc5bc087b2f7957d9e3&act=msgnum&autocheck=0&retid=0.563620474874616,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:27.500,2024-06-18 02:30:35.275000
case00126,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=2c9e6f037ffcfbc5bc087b2f7957d9e3&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:27.611,2024-06-18 02:30:35.282000
case00126,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2c9e6f037ffcfbc5bc087b2f7957d9e3&act=msgnum&autocheck=0&retid=0.46805283281487575,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:28.630,2024-06-18 02:30:35.295000
case00126,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=2c9e6f037ffcfbc5bc087b2f7957d9e3&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:28.960,2024-06-18 02:30:35.302000
case00126,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2c9e6f037ffcfbc5bc087b2f7957d9e3&act=msgnum&autocheck=0&retid=0.7497290215282928,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:29.960,2024-06-18 02:30:40.321000
case00126,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=2c9e6f037ffcfbc5bc087b2f7957d9e3&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:31.088,2024-06-18 02:30:40.332000
case00126,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=2c9e6f037ffcfbc5bc087b2f7957d9e3&act=msgnum&autocheck=0&retid=0.04594129858856577,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:32.104,2024-06-18 02:30:40.349000
case00126,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=2c9e6f037ffcfbc5bc087b2f7957d9e3&retid=0.1724244000954026,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:33.543,2024-06-18 02:30:40.356000
case00127,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:35.173,2024-06-18 02:30:43.530000
case00127,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=8be21525158b887a1719d7d895cad2f2&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:35.173,2024-06-18 02:30:44.800000
case00127,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=main&retid=1707530674,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:35.363,2024-06-18 02:30:44.823000
case00127,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=msgnum&autocheck=0&retid=0.937248404303741,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:36.366,2024-06-18 02:30:44.833000
case00127,步卓伦,菜单目录,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=menufolder&retid=0.5909474847511312&_=1718677842876,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:37.290,2024-06-18 02:30:44.840000
case00127,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:37.290,2024-06-18 02:30:44.848000
case00127,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=msgnum&autocheck=0&retid=0.11810579831545243,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:38.292,2024-06-18 02:30:44.869000
case00127,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:38.639,2024-06-18 02:30:44.876000
case00127,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=msgnum&autocheck=0&retid=0.47139794271383817,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:39.640,2024-06-18 02:30:49.900000
case00127,步卓伦,垃圾文件,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=drop,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:44.151,2024-06-18 02:30:54.921000
case00127,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:44.186,2024-06-18 02:30:54.945000
case00127,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=msgnum&autocheck=0&retid=0.08457251231214302,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:45.172,2024-06-18 02:30:54.960000
case00127,步卓伦,垃圾文件,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=empty,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:46.172,2024-06-18 02:30:54.966000
case00127,步卓伦,垃圾邮件,http://192.168.3.111:6080/main.php?psid=6465ba9fb2d3009330e2e20b657f69eb&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:46.506,2024-06-18 02:30:54.978000
case00127,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&act=msgnum&autocheck=0&retid=0.05549797163542425,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:47.506,2024-06-18 02:30:54.989000
case00127,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=6465ba9fb2d3009330e2e20b657f69eb&retid=0.5578779586891532,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:47.523,2024-06-18 02:30:54.995000
case00128,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:48.533,2024-06-18 02:30:58.638000
case00128,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=1fab17c4c79278fefdc08ad90f238013&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:48.549,2024-06-18 02:30:59.912000
case00128,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=main&retid=622866056,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:48.771,2024-06-18 02:30:59.930000
case00128,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=msgnum&autocheck=0&retid=0.8455310187105026,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:49.773,2024-06-18 02:30:59.938000
case00128,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=a04a6c95587dbb01d9a0f5bde91fb4d5&pact=msglist&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:51.593,2024-06-18 02:30:59.949000
case00128,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=msgnum&autocheck=0&retid=0.03776514110924478,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:52.597,2024-06-18 02:30:59.963000
case00128,步卓伦,菜单目录,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=menufolder&retid=0.962906968785546&_=1718677856276,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:54.582,2024-06-18 02:31:04.979000
case00128,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=a04a6c95587dbb01d9a0f5bde91fb4d5&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:55.272,2024-06-18 02:31:04.991000
case00128,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=msgnum&autocheck=0&retid=0.016770345766567774,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:56.273,2024-06-18 02:31:05.011000
case00128,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=a04a6c95587dbb01d9a0f5bde91fb4d5&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:57.387,2024-06-18 02:31:06.205000
case00128,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=msgnum&autocheck=0&retid=0.9097656557440094,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:30:58.406,2024-06-18 02:31:06.226000
case00128,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&act=msgnum&autocheck=0&retid=0.7759659344108734,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:01.089,2024-06-18 02:31:12.523000
case00128,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=a04a6c95587dbb01d9a0f5bde91fb4d5&retid=0.4746545428789861,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:01.089,2024-06-18 02:31:12.533000
case00129,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:02.091,2024-06-18 02:31:15.980000
case00129,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=62909f7ac9676e57fd449079627f18a1&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:02.219,2024-06-18 02:31:17.173000
case00129,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=57cfc78356d337c643fb861d9212e02f&act=main&retid=461636641,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:02.486,2024-06-18 02:31:17.195000
case00129,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=57cfc78356d337c643fb861d9212e02f&act=msgnum&autocheck=0&retid=0.957433039357175,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:03.207,2024-06-18 02:31:17.202000
case00129,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=57cfc78356d337c643fb861d9212e02f&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:03.224,2024-06-18 02:31:17.209000
case00129,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=57cfc78356d337c643fb861d9212e02f&act=msgnum&autocheck=0&retid=0.9319757814185717,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:04.231,2024-06-18 02:31:17.220000
case00129,步卓伦,查看地址薄,http://192.168.3.111:6080/contacts.php?sessid=57cfc78356d337c643fb861d9212e02f&retid=0.01099838435305256,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:13.552,2024-06-18 02:31:23.527000
case00129,步卓伦,获取验证码,http://192.168.3.111:6080/main.php?psid=57cfc78356d337c643fb861d9212e02f&pact=newmsg&popt=captcha,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:28.178,2024-06-18 02:31:34.705000
case00129,步卓伦,发邮件,http://192.168.3.111:6080/main.php?psid=57cfc78356d337c643fb861d9212e02f&pact=newmsg&popt=send,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:28.193,2024-06-18 02:31:34.720000
case00129,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=57cfc78356d337c643fb861d9212e02f&retid=0.9515511885643172,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:30.118,2024-06-18 02:31:39.748000
case00130,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:31.530,2024-06-18 02:31:43.355000
case00130,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=7827912a2b092552d0f7b877150f8f4e&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:31.610,2024-06-18 02:31:44.606000
case00130,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=main&retid=924344573,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:31.830,2024-06-18 02:31:44.631000
case00130,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=msgnum&autocheck=0&retid=0.32646769939932097,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:32.849,2024-06-18 02:31:44.639000
case00130,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:32.964,2024-06-18 02:31:44.649000
case00130,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=msgnum&autocheck=0&retid=0.1682932343854412,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:33.514,2024-06-18 02:31:44.663000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:34.046,2024-06-18 02:31:44.671000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=showbody&folder=INBOX&msgid=170&retid=0.3875375936163915&_=1718677899311,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:34.095,2024-06-18 02:31:44.685000
case00130,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=msgnum&autocheck=0&retid=0.1815978213374827,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:35.096,2024-06-18 02:31:44.690000
case00130,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=msglist&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:35.722,2024-06-18 02:31:44.697000
case00130,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:35.722,2024-06-18 02:31:44.709000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:38.584,2024-06-18 02:31:44.721000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=showbody&folder=INBOX&msgid=82&retid=0.7103085197296847&_=1718677899312,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:38.664,2024-06-18 02:31:44.734000
case00130,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:40.462,2024-06-18 02:31:49.748000
case00130,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=msglist&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:40.478,2024-06-18 02:31:49.772000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:41.450,2024-06-18 02:31:49.785000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=showbody&folder=INBOX&msgid=153&retid=0.5895600672220693&_=1718677899313,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:41.563,2024-06-18 02:31:49.798000
case00130,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=msglist&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:42.439,2024-06-18 02:31:49.806000
case00130,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:42.439,2024-06-18 02:31:49.820000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:43.269,2024-06-18 02:31:49.833000
case00130,步卓伦,查看邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=showbody&folder=INBOX&msgid=147&retid=0.14317280009020317&_=1718677899314,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:44.274,2024-06-18 02:31:54.852000
case00130,步卓伦,收件箱,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=msglist&popt=,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:44.342,2024-06-18 02:31:54.864000
case00130,步卓伦,关闭已读邮件,http://192.168.3.111:6080/main.php?psid=67892f7e66ea8747379b396c737a028c&pact=readmsg&popt=close,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:44.342,2024-06-18 02:31:54.880000
case00130,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=67892f7e66ea8747379b396c737a028c&act=msgnum&autocheck=0&retid=0.22092758985275462,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:44.902,2024-06-18 02:31:54.899000
case00130,步卓伦,退出登录,http://192.168.3.111:6080/logout.php?sessid=67892f7e66ea8747379b396c737a028c&retid=0.5715760964447472,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:45.387,2024-06-18 02:31:54.908000
case00131,步卓伦,登录邮箱,http://192.168.3.111:6080/login.php,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:46.734,2024-06-18 02:31:58.691000
case00131,步卓伦,获取用户信息,http://192.168.3.111:6080/main.php?token=85b7f63e9033f197324d291e913a8b84&email=bzl@junan.home,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:46.752,2024-06-18 02:31:59.700000
case00131,步卓伦,页面查询,http://192.168.3.111:6080/main.php?sessid=84f081f59e2c75353d74c8a821635c8a&act=main&retid=84542241,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:46.989,2024-06-18 02:31:59.722000
case00131,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=84f081f59e2c75353d74c8a821635c8a&act=msgnum&autocheck=0&retid=0.16165627297720586,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:47.977,2024-06-18 02:31:59.729000
case00131,步卓伦,已发送,http://192.168.3.111:6080/main.php?psid=84f081f59e2c75353d74c8a821635c8a&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:48.977,2024-06-18 02:31:59.735000
case00131,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=84f081f59e2c75353d74c8a821635c8a&act=msgnum&autocheck=0&retid=0.7830646541703232,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:49.995,2024-06-18 02:31:59.749000
case00131,步卓伦,删除邮件,http://192.168.3.111:6080/main.php?psid=84f081f59e2c75353d74c8a821635c8a&pact=msglist&popt=delete,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:56.331,2024-06-18 02:32:04.762000
case00131,步卓伦,已发送,http://192.168.3.111:6080/main.php?psid=84f081f59e2c75353d74c8a821635c8a&pact=msglist&popt=list,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:56.331,2024-06-18 02:32:04.785000
case00131,步卓伦,手动查收邮件,http://192.168.3.111:6080/main.php?sessid=84f081f59e2c75353d74c8a821635c8a&act=msgnum&autocheck=0&retid=0.5746531626813006,192.168.3.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,2024-06-18 02:31:57.397,2024-06-18 02:32:04.800000
